     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   34917   2016-12-11  20:15:17        01:26  100.0   15.6   2612512   5109776  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:18        01:27  100.0   15.6   2612512   5109776  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:19        01:28  100.0   16.5   2766612   5812904  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:20        01:29  100.0   19.2   3228140   5812904  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:21        01:30  100.0   19.8   3315636   5812904  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:22        01:31  100.0   13.2   2210080   5109776  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:23        01:32  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:24        01:33  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:25        01:34  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:26        01:35  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:27        01:36  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:28        01:37  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:29        01:38  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:30        01:39  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:31        01:40  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:32        01:41  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:33        01:42  100.0   18.6   3122672   5813688  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:34        01:43  100.0   19.8   3316420   5813688  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:35        01:44  100.0   19.8   3316424   5813688  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:36        01:45  100.0   15.6   2613296   5110560  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:37        01:46  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:38        01:47  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:39        01:49  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:41        01:50  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:42        01:51  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
