     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   35110   2016-12-11  20:20:19        00:36  100.0   16.1   2702384   5179464  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:20        00:37  100.0   14.5   2427220   5452116  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:21        00:38  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:22        00:39  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:23        00:40  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:24        00:41  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:25        00:42  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:26        00:43  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:27        00:44  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:28        00:45  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:29        00:46  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:30        00:47  100.0   17.7   2975432   5452508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:31        00:48  100.0   19.6   3293832   5770904  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:32        00:49  100.0   10.9   1834808   4552508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:33        00:50  100.0   12.4   2075432   4552508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:34        00:51  100.0   12.4   2075436   4552508  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:35        00:52  100.0   16.1   2693516   5607200  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:36        00:53   99.8   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:37        00:54  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:38        00:55  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:39        00:57  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:41        00:58  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:42        00:59  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:43        01:00  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:44        01:01  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:45        01:02  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:46        01:03  100.0   18.7   3132088   5609160  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:47        01:04  100.0   19.6   3294272   5780512  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:48        01:05  100.0   14.9   2498556   5190252  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:49        01:06  100.0   16.1   2704008   5190252  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:50        01:07  100.0   16.1   2704012   5190252  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:51        01:08   99.1   18.0   3022064   5893380  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:52        01:09   99.6   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:53        01:10  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:54        01:11  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:55        01:12  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:56        01:13  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
